ranked_0	0.5794756296505854
ranked_1	0.577407216628931
ranked_2	0.5739795532654355
ranked_3	0.5449500324076162
ranked_4	0.5399627383009707
ranked_5	0.536681173984479
ranked_6	0.5305789415935712
ranked_7	0.5301281963886577
ranked_8	0.5103844358647055
ranked_9	0.5039283473313358
ranked_10	0.478457055835236
ranked_11	0.47168510336035224
ranked_12	0.4581654803300088
ranked_13	0.41467115408771693
ranked_14	0.3906193883090138
ranked_15	0.3656562509837917
ranked_16	0.3593380412007975
ranked_17	0.34364225583044106
ranked_18	0.3311212662752319
ranked_19	0.3169734970108012
ranked_20	0.316839865071326
ranked_21	0.3101685741410413
ranked_22	0.3084143809655099
ranked_23	0.297769857889308
ranked_24	0.28669904313874195
